uri,publication_date,buyer,cpv,amount,currency,contractors
http://ted.europa.eu/udl?uri=TED:NOTICE:346476-2020:TEXT:DE:HTML,20200723,"NÖ Landesgesundheitsagentur, Stattersdorfer Hauptstraße 6/C, St. Pölten, 3100, +43 27429009, office@lga-noe.at, https://www.landesgesundheitsagentur.at/",35113400,39500.00,EUR,"Dach Medical Group GmbH, Steinbach 9, Ostermiething, 5121, +43 627871200, office@dach-medical-group.com, https://www.dach-medical-group.com"
http://ted.europa.eu/udl?uri=TED:NOTICE:346508-2020:TEXT:FR:HTML,20200723,"CA de Béthune Bruay Artois Lys Romane, Béthune, contact@bethunebruay.fr, http://bethunebruay.fr, https://marchespublics596280.fr, ECPI",35113400,141383.50,EUR,"Marketiq, marketiq, rue du Boiscarré, Houdain, 62150"
http://ted.europa.eu/udl?uri=TED:NOTICE:346583-2020:TEXT:FR:HTML,20200723,"Région Normandie, CS 50523, Caen, 14035, +33 231069815, sdm-caen@normandie.fr, https://www.normandie.fr/, http://region-normandie.e-marchespublics.com",33157100,1151750,EUR,"BIFP, 57 rue des Acacias, Moutiers Tarentaise, 73600"
http://ted.europa.eu/udl?uri=TED:NOTICE:346597-2020:TEXT:FR:HTML,20200723,"Région Normandie, CS 50523, Caen, 14035, +33 231069815, sdm-caen@normandie.fr, https://www.normandie.fr/, http://region-normandie.e-marchespublics.com",33157100,720720,EUR,"Tricots Saint-James, Boîte postale 1, James, 50240"
http://ted.europa.eu/udl?uri=TED:NOTICE:346602-2020:TEXT:FR:HTML,20200723,"Région Normandie, CS 50523, Caen, 14035, +33 231069815, sdm-caen@normandie.fr, https://www.normandie.fr/, http://region-normandie.e-marchespublics.com",33157100,2080000,EUR,"Giromedical, 5 rue du Nouveau Bêle, Carquefou, 44470"
http://ted.europa.eu/udl?uri=TED:NOTICE:346603-2020:TEXT:FR:HTML,20200723,"Région Normandie, CS 50523, Caen, 14035, +33 231069815, sdm-caen@normandie.fr, https://www.normandie.fr/, http://region-normandie.e-marchespublics.com",33157100,965000,EUR,"BIFP, 57 rue des Acacias, Moutiers Tarentaise, 73600"
http://ted.europa.eu/udl?uri=TED:NOTICE:346612-2020:TEXT:FR:HTML,20200723,"Région Normandie, CS 50523, Caen, 14035, +33 231069815, sdm-caen@normandie.fr, https://www.normandie.fr/, http://region-normandie.e-marchespublics.com",33157100,520000,EUR,"Girodmedical, 5 rue du Nouveau Bêle, Carquefou, 44470"
http://ted.europa.eu/udl?uri=TED:NOTICE:346619-2020:TEXT:FR:HTML,20200723,"Région Normandie, CS 50523, Caen, 14035, +33 231069815, sdm-caen@normandie.fr, https://www.normandie.fr/, http://region-normandie.e-marchespublics.com",33157100,560000,EUR,"Gedivepro, 127 rue Jules Bournet, St-Victor, 03410"
http://ted.europa.eu/udl?uri=TED:NOTICE:346643-2020:TEXT:CS:HTML,20200723,"Masarykův onkologický ústav, 00209805, Žlutý kopec 7, Brno, 656 53, Mgr. Martin Hájíček, +420 543134122, martin.hajicek@mou.cz, http://www.mou.cz, https://www.egordion.cz/nabidkaGORDION/profilMOU",33694000,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:346645-2020:TEXT:RO:HTML,20200723,"Institutul de Boli Cardiovasculare „Prof. Dr. C. C. Iliescu”, 4203628, Str. Fundeni nr. 258, Bucureşti, 022328, Gheorghe Dumitrescu, +40 213026724, ibcardio@gmail.com, +40 213175221, www.cardioiliescu.ro, www.e-licitatie.ro",33192230,,,"Sterisystems, RO 18077589, Strada Unirii, Nr. 59, Sector: 3, Bucuresti, 030828, +40 213227121, achizitii.rg@rafi.ro, +40 213227123, www.rafi.ro, RAFI INTERNATIONAL GENERAL COMMERCE, RO 9245101, Strada Foişorului, Nr. 9, Sector: 3, Bucuresti, 031173, +40 213227121, achizitii.rg@rafi.ro, +40 213227123, www.rafi.ro, RAFI INTERNATIONAL GENERAL COMMERCE, RO 9245101, Strada Foişorului, Nr. 9, Sector: 3, Bucuresti, 031173, +40 213227121, achizitii.rg@rafi.ro, +40 213227123, www.rafi.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:346649-2020:TEXT:RO:HTML,20200723,"Spitalul Universitar de Urgență „Elias”, 4192537, Str. Mărăşti nr. 17, Bucureşti, 011461, Bogdan Mihai Vlad, +40 213111032, achizitii.sefserviciu@spitalul-elias.ro, +40 213111032, www.spitalul.elias.ro, www.e-licitatie.ro",33631600,232080,RON,"G&M 2000 S.R.L., RO 4057646, Strada Bianu Ioan, filolog, Nr. 45, Sector: 1, Bucuresti, 011091, +40 212226750, istrate@gm2000.ro, +40 212225183, www.creseclujnapoca.ro, Romchim S.R.L., RO 11307680, Strada Strada Campului, Nr. 18, Targu Mures, 540175, +40 365805813, office@romchim.ro, +40 365805808, www.romchim.ro, G&M 2000 S.R.L., RO 4057646, Strada Bianu Ioan, filolog, Nr. 45, Sector: 1, Bucuresti, 011091, +40 212226750, istrate@gm2000.ro, +40 212225183, www.creseclujnapoca.ro, Romchim S.R.L., RO 11307680, Strada Strada Campului, Nr. 18, Targu Mures, 540175, +40 365805813, office@romchim.ro, +40 365805808, www.romchim.ro, G&M 2000 S.R.L., RO 4057646, Strada Bianu Ioan, filolog, Nr. 45, Sector: 1, Bucuresti, 011091, +40 212226750, istrate@gm2000.ro, +40 212225183, www.creseclujnapoca.ro"
http://ted.europa.eu/udl?uri=TED:NOTICE:346744-2020:TEXT:DA:HTML,20200723,"Region Hovedstaden, 29190623, Kongens Vænge 2, Hillerød, 3400, Sanne Sørensen, +45 38665807, sanne.frydendal.soerensen@regionh.dk, https://www.regionh.dk/, https://eu.eu-supply.com/ctm/Company/CompanyInformation/Index/66963",33157200,1600000.00,DKK,"O2matic ApS, 38896636, Nørrelundvej 10, Herlev, 2730"
http://ted.europa.eu/udl?uri=TED:NOTICE:348152-2020:TEXT:EN:HTML,20200723,"Liverpool University Hospitals NHS Foundation Trust, Prescot Street, Liverpool, L7 8XP, Sue Colbeck, sue.colbeck@liverpoolft.nhs.uk, www.liverpoolft.nhs.uk",35113400,445960.00,GBP,"Specialist Door Solutions, Unit 4, Guildford Road Trading Estate, Farnham, Surrey, GU9 9PZ"
http://ted.europa.eu/udl?uri=TED:NOTICE:348153-2020:TEXT:EN:HTML,20200723,"Liverpool University Hospitals NHS Foundation Trust, Prescot Street, Liverpool, L7 8XP, Sue Colbeck, sue.colbeck@liverpoolft.nhs.uk, www.liverpoolft.nhs.uk",35113400,1832460.00,GBP,"LW International Ltd, 42 Station Road, Ainsdale, Southport, PR8 3HW"
http://ted.europa.eu/udl?uri=TED:NOTICE:348164-2020:TEXT:EN:HTML,20200723,"Department of Health and Social Care, 39 Victoria Street, The Capital Building, Old Hall Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,10680000.00,GBP,"Yearntree Ltd TA Deflecto, Newport"
http://ted.europa.eu/udl?uri=TED:NOTICE:348165-2020:TEXT:EN:HTML,20200723,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,2500000,GBP,"DTC Consulting Ltd, 31 High Street, Needham Market, Suffolk, IP6 8AL"
http://ted.europa.eu/udl?uri=TED:NOTICE:348166-2020:TEXT:EN:HTML,20200723,"Liverpool University Hospitals NHS Foundation Trust, Prescot Street, Liverpool, L7 8XP, Sue Colbeck, sue.colbeck@liverpoolft.nhs.uk, www.liverpoolft.nhs.uk",35113400,1525000.00,GBP,"Buckley Jewellery Ltd, Unit G3, Wyther Lane Industrial Estate, Wyther Green, Leeds, LS5 3AR"
http://ted.europa.eu/udl?uri=TED:NOTICE:348167-2020:TEXT:EN:HTML,20200723,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,5661234.60,GBP,"MacDonald and Taylor Healthcare Ltd, Unit 6, Cranford Court, Hardwick Grange, Warrington, WA1 4RX"
http://ted.europa.eu/udl?uri=TED:NOTICE:348169-2020:TEXT:EN:HTML,20200723,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,7320000,GBP,"Dunlop BTL Ltd, MPT House, Brunswick Road, Cobbs Wood Industrial Estate, Kent, TN23 1EL"
http://ted.europa.eu/udl?uri=TED:NOTICE:348172-2020:TEXT:EN:HTML,20200723,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,19000000,GBP,"Elite Creations UK Ltd, Elite House, The Courtyard,100 Villiers Road, London, NW2 5PJ"
http://ted.europa.eu/udl?uri=TED:NOTICE:348173-2020:TEXT:EN:HTML,20200723,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,103684000,GBP,"Unispace Global Health, Devon House, St Katherine’s Way, London, E1W 1JP"
http://ted.europa.eu/udl?uri=TED:NOTICE:348174-2020:TEXT:EN:HTML,20200723,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,65832000.00,GBP,"Meller Designs Ltd, Unit H Bedford Business Centre, Mile Road, Bedford, MK42 9TW"
http://ted.europa.eu/udl?uri=TED:NOTICE:348175-2020:TEXT:EN:HTML,20200723,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, Procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,2700000.00,GBP,"Universal Solutions Trading Ltd, Unit 1 Mucklow Hill Trading Estate, Halesowen, B62 8DF"
http://ted.europa.eu/udl?uri=TED:NOTICE:348176-2020:TEXT:EN:HTML,20200723,"Department of Health and Social Care, 39 Victoria Street, London, SW1H 0EU, +44 2072104850, procurement.operations@dhsc.gov.uk, https://www.gov.uk/government/organisations/department-of-health-and-social-care",35113410,1860000,GBP,"Top Gear Consumables Ltd, 14 Drayton Manor Drive, Stratford upon Avon, CV37 9RQ"
http://ted.europa.eu/udl?uri=TED:NOTICE:349141-2020:TEXT:PL:HTML,20200724,"Górnośląskie Centrum Zdrowia Dziecka im. św. Jana Pawła II Samodzielny Publiczny Szpital Kliniczny nr 6 Śląskiego Uniwersytetu Medycznego w Katowicach, ul. Medyków 16, Katowice, 40-752, Ewelina Tylec-Sojka, +48 322071645, zp@gczd.katowice.pl, +48 322071546, www.gczd.katowice.pl, https://gczd.ezamawiajacy.pl/servlet/HomeServlet",33191100,3680418.00,PLN,"AMED Biuro Techniczno-Handlowe, ul. Słowokowskiego 39, Raszyn, 03-984, „Greenpol” Instytut Kształtowania Środowiska Sp. z o.o., ul. Fabryczna 17, Zielona Góra, 65-410, Konkret Sp. z o.o. Sp.k., ul. Dworcowa 15A, Chełmno, 86-200"
http://ted.europa.eu/udl?uri=TED:NOTICE:349144-2020:TEXT:IT:HTML,20200724,"INGV — Istituto nazionale di Geofisica e vulcanologia, via di Vigna Murata 605, Roma, 00143, UFFICIO.ACQUISTI@INGV.IT, www.ingv.it, https://garetelematiche.ingv.it, ente pubblico di ricerca, ricerca scientifica e tecnologica nel campo delle geoscienze",33191110,263883.47,EUR,"Verder Scientific srl — soc. unipersonale, Pedrengo (BG)"
http://ted.europa.eu/udl?uri=TED:NOTICE:349160-2020:TEXT:CS:HTML,20200724,"Nemocnice s poliklinikou Česká Lípa, a.s., 27283518, Purkyňova 1849, Česká Lípa, 470 01, Ing. Lukáš Mlejnek, +420 739500459, lukas.mlejnek@nemcl.cz, https://www.nemcl.cz/, https://profily.proebiz.com/profile/27283518, Zadavatel dle § 4 odst. 1 písm. e) ZZVZ",33191000,6198900.00,CZK,"BMT Medical Technology, s.r.o., 46346996, Cejl 157/50, Brno, 602 00, +420 545537111, mail@bmt.cz, https://www.bmt.cz/"
http://ted.europa.eu/udl?uri=TED:NOTICE:349210-2020:TEXT:CS:HTML,20200724,"Jihomoravský kraj, 70888337, Žerotínovo nám. 449/3, Brno, 601 82, Mgr. Jakub Váňa, +420 541651244, vana.jakub@jmk.cz, http://www.kr-jihomoravsky.cz/, https://zakazky.krajbezkorupce.cz/profile_display_2.html",35113400,250000000.00,CZK,"STK Slatina, a.s., 26300711, Příkop 843/4, Brno, 602 00, Reda, a.s., 18828507, Hviezdoslavova 1456/55d, Brno, 627 00, Rama Bohemia, a.s., 49241591, Londýnská 309/81, Praha 2, 120 00, Kaiser servis, spol. s.r.o., 26274906, Bezručova 608/36, Blansko, 678 01, Promedica Praha Group, a.s., 25099019, Juárezova 1071/17, Praha, 160 00, Strebl, s.r.o., 29124140, U Řempa 895/14, Karlovy Vary, 360 17, FBP 16, a.s., 27647030, Cejl 40/107, Brno, 602 00, Supervize Hologramy, s.r.o., 06689990, Pražákova 1008/69, Brno, 639 00, Perfect Distribution, a.s., 47675934, U Spalovny 4582/17, Prostějov, 796 01, Luma trading, s.r.o., 26812002, Za Mlýnem 2945/56, Přerov, 750 02, Batist Medical, a.s., 28813936, Nerudova 309, Červený Kostelec, 549 41, Aqua Holding, s.r.o., 29136491, Holečkova 789/49, Praha, 150 00, Anorac, spol. s.r.o., 26934591, Brněnská 289, Holasice, 664 61, Rama Bohemia, 49241591, Londýnská 309/81, Praha, 120 00, Batist Medical, a.s., 28813936, Nerudova 309, Červený Kostelec, 549 41, Blyth, s.r.o., 45803811, Přátelství 1011/17, Praha 10, 104 00, Medivet international, s.r.o., 25106058, Konojedská 1556/19, Praha 10, 100 00, Kaiser servis, spol. s.r.o., 26274906, Bezručova 608/36, Blansko, 678 01, Promedica Praha group, a.s., 25099019, Juárezova 1071/17, Praha 6, 160 00, FBP 16, a.s., 27647030, Cejl 40/107, Brno, 602 00, Perfect Distribution, a.s., 47675934, U Spalovny 4582/17, Prostějov, 796 01, Aqua Holding, s.r.o., 29136491, Holečkova 789/49, Praha, 150 00, Batist Medical, a.s., 28813936, Nerudova 309, Červený Kostelec, 549 41, Kaiser servis, spol. s.r.o., 26274906, Bezručova 608/36, Blansko, 678 01, Promedica Praha Group, a.s., 25099019, Juárezova 1071/17, Praha 6, 160 00, FBP 16, a.s., 27647030, Cejl 40/107, Brno, 602 00, Perfect Distribution, a.s., 47675934, U Spalovny 4582/17, Prostějov, 796 01"
http://ted.europa.eu/udl?uri=TED:NOTICE:349282-2020:TEXT:DE:HTML,20200724,"NÖ Landesgesundheitsagentur, Stattersdorfer Hauptstraße 6/C, St. Pölten, 3100, +43 27429009, office@lga-noe.at, https://www.landesgesundheitsagentur.at/",33157400,82242.28,EUR,"Dräger Austria GmbH, Perfektastraße 67, Wien, 1230, +43 1609040, info-austria@draeger.com, http://www.draeger.com/at"
http://ted.europa.eu/udl?uri=TED:NOTICE:349285-2020:TEXT:DE:HTML,20200724,"NÖ Landesgesundheitsagentur, Stattersdorfer Hauptstraße 6/C, St. Pölten, 3100, +43 27429009, office@lga-noe.at, https://www.landesgesundheitsagentur.at/",33191000,124898.40,EUR,"Sanitas GesmbH, Holunderstraße 6, Wals, 5071, +43 6628521860, sanitas@sanitas.at, https://www.sanitas.at"
http://ted.europa.eu/udl?uri=TED:NOTICE:349306-2020:TEXT:CS:HTML,20200724,"Fakultní nemocnice Brno, Brno, Petra Kaldová, +420 532233445, kaldova.petra@fnbrno.cz, http://www.fnbrno.cz, http://ezak.fnbrno.cz",33694000,1067353.00,CZK,"RadioMedic, s.r.o., Husinec, M.G.P., spol. s.r.o., 42340586, Zlín, M.G.P., spol. s.r.o., Zlín, KC Solid, spol. s.r.o., Rokycany, M.G.P., spol. s.r.o., Zlín, KC Solid, spol. s.r.o., Rokycany, KC Solid, spol. s.r.o., Rokycany, KC Solid, spol. s.r.o., Rokycany"
http://ted.europa.eu/udl?uri=TED:NOTICE:349322-2020:TEXT:FR:HTML,20200724,"Département des Alpes de Haute-Provence, 22040001400019, 13 rue du Docteur Romieu, CS 70216, Digne-les-Bains, 04995, +33 492300400, correspondre@aws-france.com, http://www.mondepartement04.fr, http://www.agysoft.marches-publics.info/",18110000,220000,EUR,"Gedivepro, 127 rue Jules Bournet, Montluçon, 03100, Gedivepro, 127 rue Jules Bournet, Montluçon, 03100"
http://ted.europa.eu/udl?uri=TED:NOTICE:349357-2020:TEXT:DE:HTML,20200724,"Bw Bekleidungsmanagement GmbH, Edmund-Rumpler-Straße 8-10, Köln, 51149, bieteranfragen@bwbm.de, http://www.bwbm.de, https://vergabe.bwbm.de, Inhousegesellschaft des Bundes",35113400,0.01,EUR,"Hexonia GmbH, Van-der-Upwich-Str. 40, Nettetal, 41334, +49 2153-95183-0, sabine.albert@hexonia.de, +49 2153-95183-29, Hexonia GmbH, Van-der-Upwich-Str. 40, Nettetal, 41334, +49 2153-95183-0, sabine.albert@hexonia.de, +49 2153-95183-29"
http://ted.europa.eu/udl?uri=TED:NOTICE:349366-2020:TEXT:DE:HTML,20200724,"Oberösterreichische Gesundheitsholding GmbH, Goethestraße 89, 4020 Linz an der Donau, Vergabezentrum, Goethestraße 89, Linz an der Donau, 4020, Vergabezentrum, Goethestraße 89, 4020 Linz, +43 505546020250, Vergabezentrum@ooeg.at, +43 505546040250, https://www.ooeg.at/",33191000,385140.00,EUR,"blitz & blank HandelsGmbH, Oberweis 401, OBERWEIS, 4664"
http://ted.europa.eu/udl?uri=TED:NOTICE:349369-2020:TEXT:DE:HTML,20200724,"Oberösterreichische Gesundheitsholding GmbH, Goethestraße 89, 4020 Linz an der Donau, Vergabezentrum, Goethestraße 89, Linz an der Donau, 4020, Vergabezentrum, Goethestraße 89, 4020 Linz, +43 505546020250, Vergabezentrum@ooeg.at, +43 505546040250, https://www.ooeg.at/",18424300,6500000.00,EUR,"Premium GmbH, Frühlingstraße 3, TRAUNSTEIN, 83728"
http://ted.europa.eu/udl?uri=TED:NOTICE:349395-2020:TEXT:DE:HTML,20200724,"Oberösterreichische Gesundheitsholding GmbH, Goethestraße 89, 4020 Linz an der Donau, Vergabezentrum, Goethestraße 89, Linz an der Donau, 4020, Vergabezentrum, Goethestraße 89, 4020 Linz, +43 505546020250, Vergabezentrum@ooeg.at, +43 505546040250, https://www.ooeg.at/",18424300,120000.00,EUR,"hygiene products GmbH, Straubingstraße 21, LINZ, 4030"
http://ted.europa.eu/udl?uri=TED:NOTICE:351502-2020:TEXT:DA:HTML,20200727,"Region Hovedstaden, 29190623, Kongens Vænge 2, Hillerød, 3400, Lasse Hein-Magnussen, +45 38665820, lasse.hein-magnussen@regionh.dk, https://www.regionh.dk/, https://eu.eu-supply.com/ctm/Company/CompanyInformation/Index/66963, Region Hovedstaden, Kongens Vænge 2, Hillerød, 3400, Lasse Hein-Magnussen, lasse.hein-magnussen@regionh.dk, https://www.regionh.dk/, Region Sjælland, Sorø, regionsjaelland@regionsjaelland.dk, www.regionsjaelland.dk, Region Nordjylland, Aalborg Ø, region@rn.dk, www.rn.dk, Region Midtjylland, Viborg, kontakt@regionmidtjylland.dk, www.rm.dk, Region Hovedstaden, Region Sjælland (option), Region Nordjylland (*) og Region Midtjylland (option)., (*) Delaftale 4 blev annulleret - Region Nordjylland har trukket sig efter offentliggørelse.",33192120,56000000.00,DKK,"able nordic a/s, 87669017, Hadsten, 8370, able nordic a/s, 87669017, Hadsten, able nordic a/s, 87669017, Hadsten"
http://ted.europa.eu/udl?uri=TED:NOTICE:351550-2020:TEXT:SL:HTML,20200727,"Splošna bolnišnica dr. Franca Derganca Nova Gorica, 5055695000, Ulica padlih borcev 13A, Šempeter pri Gorici, 5290, +386 53301580, sjn@bolnisnica-go.si, +386 53301554, http://www.bolnisnica-go.si/jn, http://www.bolnisnica-go.si/jn",33192120,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:351619-2020:TEXT:ES:HTML,20200727,"Instituto Balear de la Naturaleza (Ibanat), Q5750018C, C/ Gremí de Corredors, 10, 1.º, polígono Son Rossinyol, Palma, 07009, Instituto Balear de la Naturaleza (Ibanat), +34 971177639, contractacio@ibanat.caib.es, +34 971176954, http://www.ibanat.caib.es, https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=s5xYL4Jki6oQK2TEfXGy%2BA%3D%3D",18143000,173.63,EUR,"Confecciones Oroel, S. A., A50068477, C/ Los Ángeles, 19, polígono Centrovía, La Muela (Zaragoza), 50198"
http://ted.europa.eu/udl?uri=TED:NOTICE:351638-2020:TEXT:PL:HTML,20200727,"Samodzielny Publiczny Zakład Opieki Zdrowotnej Wojewódzki Szpital Specjalistyczny nr 3 w Rybniku, 272780323, ul. Energetyków 46, Rybnik, 44-200, Izabela Kańkowska (w zakresie formalnym), tel. +48 324291288, Jakub Bieniek (w zakresie merytorycznym), tel. +48 324291272, od poniedziałku do piątku w godz. 10.00–14.00, +48 324291226/87/88, zp@szpital.rybnik.pl, +48 324291225, www.szpital.rybnik.pl, https://platformazakupowa.pl/pn/szpital.rybnik",33157400,,,
http://ted.europa.eu/udl?uri=TED:NOTICE:351641-2020:TEXT:SL:HTML,20200727,"Univerzitetni klinični center Maribor, 5054150000, Ljubljanska ulica 5, Maribor, 2000, Služba za nabavo medicinskega materiala in storitev, +386 23212566, dragan.s@ukc-mb.si, +386 23315136, http://www.ukc-mb.si",33141420,467620.00,EUR,"Combic Podjetje za inženiring, zastopanje in trgovino d.o.o. Podnanos, 5318734000, Podnanos 66A, Podnanos, 5272, Kastor - Medical Dental podjetje za veleprodajo, zastopanje, inženiring in zunanjo trgovino, Ljubljana, Vošnjakova 6, 5358833000, Vošnjakova ulica 6, Ljubljana, 1000, Sanolabor, podjetje za prodajo medicinskih, laboratorijskih in farmacevtskih proizvodov, d.d., 5000823000, Leskoškova cesta 4, Ljubljana, 1000, Paul Hartmann Adriatic, družba za medicinske proizvode in storitve na področju preventive, diagnostike, higiene in zdravstvene oskrbe d.o.o., 1710125000, Letališka cesta 3C, Ljubljana, 1000, IRIS, Mednarodna trgovina, d.o.o., 5302889000, Cesta v Gorice 8, Ljubljana, 1000"
